FID_Oaklan,area,basezone,date_effct,time_effct,date_expir,time_expir,ordinance,overlay,perimeter,date_updat,time_updat,znlabel,Zoning
0,747215.389,CN-3,1899-12-30,NA,1899-12-30,NA,NA,NA,4600.041866,2011-03-15,07:00:00.000,CN-3,0
0,435072.876511,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,3744.463082,2011-03-15,07:00:00.000,RM-3,2
0,302015.63634,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,2407.493833,2011-03-15,07:00:00.000,RM-2,2
0,463428.470102,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,3325.153518,2011-03-15,07:00:00.000,RM-3,2
0,104035.317933,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,1328.336204,2011-03-15,07:00:00.000,RM-3,2
0,42389.134764,RM-1,1899-12-30,NA,1899-12-30,NA,NA,NA,890.25603,2011-03-15,07:00:00.000,RM-1,2
0,169551.700532,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,2208.378252,2011-03-15,07:00:00.000,RM-3,2
0,26685.946827,CN-4,1899-12-30,NA,1899-12-30,NA,NA,NA,656.33753,2011-03-15,07:00:00.000,CN-4,0
0,2876367.46868,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,10827.368459,2011-03-15,07:00:00.000,RM-3,2
0,1095196.26857,RU-2,1899-12-30,NA,1899-12-30,NA,NA,NA,5138.122299,2011-03-15,07:00:00.000,RU-2,2
0,2782427.78577,RD-2,1899-12-30,NA,1899-12-30,NA,NA,NA,7472.803325,2011-03-15,07:00:00.000,RD-2,1
0,476541.142403,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,4247.734274,2011-03-15,07:00:00.000,RM-3,2
0,114533.605371,RD-2,1899-12-30,NA,1899-12-30,NA,NA,NA,1571.491388,2011-03-15,07:00:00.000,RD-2,1
0,741238.988486,RU-5,1899-12-30,NA,1899-12-30,NA,NA,NA,5578.229491,2011-03-15,07:00:00.000,RU-5,2
0,264874.286114,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,2405.362554,2011-03-15,07:00:00.000,RM-3,2
0,343434.606184,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,2699.283255,2011-03-15,07:00:00.000,RM-4,2
0,1319328.75422,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,8981.149017,2011-03-15,07:00:00.000,RM-3,2
0,384838.213185,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,3193.512766,2011-03-15,07:00:00.000,RM-3,2
0,661683.949693,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,4344.650502,2011-03-15,07:00:00.000,RM-2,2
0,1046609.21751,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,5919.046488,2011-03-15,07:00:00.000,RM-3,2
0,652620.071974,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,5410.396026,2011-03-15,07:00:00.000,RM-2,2
0,17240.472455,RM-3,1899-12-30,NA,1899-12-30,NA,NA,/C,530.449409,2011-03-15,07:00:00.000,RM-3/C,0
0,1109213.94878,RU-1,1899-12-30,NA,1899-12-30,NA,NA,NA,9271.506474,2011-03-15,07:00:00.000,RU-1,2
0,344042.722725,RU-4,1899-12-30,NA,1899-12-30,NA,NA,NA,4277.503116,2011-03-15,07:00:00.000,RU-4,2
0,154229.535002,RD-2,1899-12-30,NA,1899-12-30,NA,NA,NA,2399.001861,2011-03-15,07:00:00.000,RD-2,1
0,123476.541335,CIX-2,1899-12-30,NA,1899-12-30,NA,NA,NA,1620.322631,2011-03-15,07:00:00.000,CIX-2,0
0,490796.532527,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,3926.669331,2011-03-15,07:00:00.000,RM-3,2
0,173581.369646,RD-2,1899-12-30,NA,1899-12-30,NA,NA,NA,2704.752543,2011-03-15,07:00:00.000,RD-2,1
0,192940.589179,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,2285.825008,2011-03-15,07:00:00.000,RM-2,2
0,548311.716257,RU-4,1899-12-30,NA,1899-12-30,NA,NA,NA,4684.610299,2011-03-15,07:00:00.000,RU-4,2
0,854058.630966,RU-4,1899-12-30,NA,1899-12-30,NA,NA,NA,5983.257056,2011-03-15,07:00:00.000,RU-4,2
0,218419.177078,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,2424.318504,2011-03-15,07:00:00.000,RM-3,2
0,102770.852949,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,1907.31876,2011-03-15,07:00:00.000,RM-3,2
0,1410664.65229,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,12471.213011,2011-03-15,07:00:00.000,RM-3,2
0,118613.475949,RM-1,1899-12-30,NA,1899-12-30,NA,NA,NA,1612.716348,2011-03-15,07:00:00.000,RM-1,2
0,865865.788733,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,4882.089341,2011-03-15,07:00:00.000,RM-2,2
0,1545915.9744,RM-1,1899-12-30,NA,1899-12-30,NA,NA,NA,6667.049924,2011-03-15,07:00:00.000,RM-1,2
0,466253.543268,CC-1,1899-12-30,NA,1899-12-30,NA,NA,NA,2993.432135,2011-03-15,07:00:00.000,CC-1,0
0,160011.244227,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,2343.417007,2011-03-15,07:00:00.000,RM-2,2
0,78788.288548,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,1132.993681,2011-03-15,07:00:00.000,RM-2,2
0,92892.040773,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,1717.967784,2011-03-15,07:00:00.000,RM-4,2
0,44633.804812,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,1116.638133,2011-03-15,07:00:00.000,RM-4,2
0,51447.860075,RM-4,1899-12-30,NA,1899-12-30,NA,NA,/C,1020.00472,2011-03-15,07:00:00.000,RM-4/C,0
0,62457.516243,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,1180.142923,2011-03-15,07:00:00.000,RM-4,2
0,326108.522421,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,2850.454845,2011-03-15,07:00:00.000,RM-2,2
0,577090.464575,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,5229.379443,2011-03-15,07:00:00.000,RM-2,2
0,374578.085219,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,4015.622045,2011-03-15,07:00:00.000,RM-3,2
0,1873466.8458,RM-1,1899-12-30,NA,1899-12-30,NA,NA,NA,8817.5535,2011-03-15,07:00:00.000,RM-1,2
0,490192.507615,RU-5,1899-12-30,NA,1899-12-30,NA,NA,NA,4018.639253,2011-03-15,07:00:00.000,RU-5,2
0,893629.66306,CN-3,1899-12-30,NA,1899-12-30,NA,NA,NA,6147.717854,2011-03-15,07:00:00.000,CN-3,0
0,3206157.96689,RM-1,1899-12-30,NA,1899-12-30,NA,NA,NA,7194.417562,2011-03-15,07:00:00.000,RM-1,2
0,1235049.80036,CIX-2,1899-12-30,NA,1899-12-30,NA,NA,/S-19,9773.725482,2011-03-15,07:00:00.000,CIX-2/S-19,0
0,5294284.85134,RH-1,1899-12-30,NA,1899-12-30,NA,NA,NA,17945.372994,2011-03-15,07:00:00.000,RH-1,1
0,1069349.40598,RH-1,1899-12-30,NA,1899-12-30,NA,NA,NA,7280.770947,2011-03-15,07:00:00.000,RH-1,1
0,37488.170031,RU-1,1899-12-30,NA,1899-12-30,NA,NA,/S-12,946.996632,2011-03-15,07:00:00.000,RU-1/S-12,2
0,2267530.82159,RH-1,1899-12-30,NA,1899-12-30,NA,NA,NA,10331.585018,2011-03-15,07:00:00.000,RH-1,1
0,212921.807589,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,3287.940713,2011-03-15,07:00:00.000,RM-3,2
0,10559.07853,OS (RCA),1899-12-30,NA,1899-12-30,NA,NA,NA,443.01958,2011-03-15,07:00:00.000,OS (RCA),0
0,12508.293383,OS (RCA),1899-12-30,NA,1899-12-30,NA,NA,NA,504.895765,2011-03-15,07:00:00.000,OS (RCA),0
0,29991.730702,OS (RCA),1899-12-30,NA,1899-12-30,NA,NA,NA,687.626333,2011-03-15,07:00:00.000,OS (RCA),0
0,898335.042366,RD-1,1899-12-30,NA,1899-12-30,NA,NA,NA,5372.921702,2011-03-15,07:00:00.000,RD-1,1
0,1378860.33819,RD-1,1899-12-30,NA,1899-12-30,NA,NA,NA,5977.009995,2011-03-15,07:00:00.000,RD-1,1
0,216681.9,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,2405.76,2011-03-15,07:00:00.000,RM-3,2
0,47212.74557,RU-1,1899-12-30,NA,1899-12-30,NA,NA,NA,1093.602039,2011-03-15,07:00:00.000,RU-1,2
0,16416.112193,OS (RCA),1899-12-30,NA,1899-12-30,NA,NA,NA,543.190557,2011-03-15,07:00:00.000,OS (RCA),0
0,142998.101338,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,1887.402951,2011-03-15,07:00:00.000,RM-2,2
0,391271.309838,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,4220.902083,2011-03-15,07:00:00.000,RM-3,2
0,426133.803649,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,4051.306292,2011-03-15,07:00:00.000,RM-3,2
0,113416.255584,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,2048.411545,2011-03-15,07:00:00.000,RM-3,2
0,74625.231365,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,1413.92139,2011-03-15,07:00:00.000,RM-3,2
0,281775.62453,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,4622.283679,2011-03-15,07:00:00.000,RM-3,2
0,129317.151807,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,1767.207732,2011-03-15,07:00:00.000,RM-3,2
0,61551.698909,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,1141.631639,2011-03-15,07:00:00.000,RM-3,2
0,35592.235918,RU-2,1899-12-30,NA,1899-12-30,NA,NA,/S-12,936.789037,2011-03-15,07:00:00.000,RU-2/S-12,2
0,210157.255262,RU-2,1899-12-30,NA,1899-12-30,NA,NA,/S-12,3019.480815,2011-03-15,07:00:00.000,RU-2/S-12,2
0,82548.644495,RU-3,1899-12-30,NA,1899-12-30,NA,NA,/S-12,1566.07729,2011-03-15,07:00:00.000,RU-3/S-12,2
0,5125773.04805,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,21547.710494,2011-03-15,07:00:00.000,RM-2,2
0,322610.281303,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,3479.082921,2011-03-15,07:00:00.000,RM-2,2
0,213220.185839,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,2296.36108,2011-03-15,07:00:00.000,RM-3,2
0,1871838.27485,RM-1,1899-12-30,NA,1899-12-30,NA,NA,NA,10169.85071,2011-03-15,07:00:00.000,RM-1,2
0,332475.914311,RM-1,1899-12-30,NA,1899-12-30,NA,NA,NA,2818.895533,2011-03-15,07:00:00.000,RM-1,2
0,177470.031895,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,2330.813884,2011-03-15,07:00:00.000,RM-3,2
0,72640.53987,RD-1,1899-12-30,NA,1899-12-30,NA,NA,NA,2078.242446,2011-03-15,07:00:00.000,RD-1,1
0,11666.570743,OS(PMP),1899-12-30,NA,1899-12-30,NA,NA,NA,682.779588,2011-03-15,07:00:00.000,OS(PMP),0
0,285588.256454,OS (RCA),1899-12-30,NA,1899-12-30,NA,NA,/S-10,3351.890129,2011-03-15,07:00:00.000,OS (RCA)/S-10,0
0,29893.651947,RU-4,1899-12-30,NA,1899-12-30,NA,NA,NA,735.664762,2011-03-15,07:00:00.000,RU-4,2
0,352752.106847,RU-5,1899-12-30,NA,1899-12-30,NA,NA,NA,4749.107939,2011-03-15,07:00:00.000,RU-5,2
0,47570.269877,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,1185.982297,2011-03-15,07:00:00.000,RM-3,2
0,69928.849137,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,1351.064078,2011-03-15,07:00:00.000,RM-2,2
0,34923.326022,RU-1,1899-12-30,NA,1899-12-30,NA,NA,S-12,844.463817,2011-03-15,07:00:00.000,RU-1/S-12,2
0,237974.952366,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,2741.617332,2011-03-15,07:00:00.000,RM-3,2
0,17043.467148,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,604.493497,2011-03-15,07:00:00.000,RM-3,2
0,98864.814315,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,2054.110145,2011-03-15,07:00:00.000,RM-4,2
0,93494.279527,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,1641.164872,2011-03-15,07:00:00.000,RM-3,2
0,87600.066889,RU-2,1899-12-30,NA,1899-12-30,NA,NA,NA,1608.505715,2011-03-15,07:00:00.000,RU-2,2
0,51026.241684,RU-2,1899-12-30,NA,1899-12-30,NA,NA,NA,1303.001065,2011-03-15,07:00:00.000,RU-2,2
0,15367.37371,RU-1,1899-12-30,NA,1899-12-30,NA,NA,NA,505.582522,2011-03-15,07:00:00.000,RU-1,2
0,38571.754008,RM-4,1899-12-30,NA,1899-12-30,NA,NA,/C,873.095722,2011-03-15,07:00:00.000,RM-4/C,2
0,49361.416737,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,1067.154906,2011-03-15,07:00:00.000,RM-3,2
0,182317.360175,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,2469.231745,2011-03-15,07:00:00.000,RM-4,2
0,175501.023421,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,1854.520716,2011-03-15,07:00:00.000,RM-4,2
0,120141.92858,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,1468.227526,2011-03-15,07:00:00.000,RM-3,2
0,51813.63181,RM-3,1899-12-30,NA,1899-12-30,NA,NA,/C,1005.351333,2011-03-15,07:00:00.000,RM-3/C,0
0,82353.057042,OS (LP),1899-12-30,NA,1899-12-30,NA,NA,NA,3920.65252,2011-03-15,07:00:00.000,OS (LP),0
0,11925.295272,OS (AMP),1899-12-30,NA,1899-12-30,NA,NA,NA,660.085707,2011-03-15,07:00:00.000,OS (AMP),0
0,46712.495126,RM-4,1899-12-30,NA,1899-12-30,NA,NA,NA,968.762501,2011-03-15,07:00:00.000,RM-4,2
0,45899.238363,D-KP-1,1899-12-30,NA,1899-12-30,NA,NA,NA,1055.568075,2011-03-15,07:00:00.000,D-KP-1,0
0,499164.430904,D-KP-2,1899-12-30,NA,1899-12-30,NA,NA,NA,3147.288372,2011-03-15,07:00:00.000,D-KP-2,0
0,140147.218334,D-KP-1,1899-12-30,NA,1899-12-30,NA,NA,NA,1803.052318,2011-03-15,07:00:00.000,D-KP-1,0
0,7776.585605,K-DP-4,1899-12-30,NA,1899-12-30,NA,NA,NA,374.487648,2011-03-15,07:00:00.000,D-KP-4,0
0,29180.408369,K-DP-4,1899-12-30,NA,1899-12-30,NA,NA,NA,716.784808,2011-03-15,07:00:00.000,D-KP-4,0
0,46320.021227,CN-2,1899-12-30,NA,1899-12-30,NA,NA,/D-KP-3,935.780087,2011-03-15,07:00:00.000,CN-2/D-KP-3,0
0,27911.217131,CN-3,1899-12-30,NA,1899-12-30,NA,NA,/D-KP-1,697.38083,2011-03-15,07:00:00.000,CN-3/D-KP-1,0
0,256589.860638,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,2218.605041,2011-03-15,07:00:00.000,RM-2,2
0,89567.445183,CN-2,1899-12-30,NA,1899-12-30,NA,NA,/D-BR,1256.378698,2011-03-15,07:00:00.000,CN-2/D-BR,0
0,125030.342379,CC-2,1899-12-30,NA,1899-12-30,NA,NA,NA,1439.344994,2011-03-15,07:00:00.000,CC-2,0
0,3073143.56675,CC-2,1899-12-30,NA,1899-12-30,NA,NA,/D-BR,12974.921152,2011-03-15,07:00:00.000,CC-2/D-BR,0
0,49732.931267,RU-1,1899-12-30,NA,1899-12-30,NA,NA,NA,1140.37199,2011-03-15,07:00:00.000,RU-1,2
0,42669.34385,RM-4,1899-12-30,NA,1899-12-30,NA,NA,/C/S-20,900.733736,2011-03-15,07:00:00.000,RM-4/C/S-20,0
0,116903.588197,RM-3,1899-12-30,NA,1899-12-30,NA,NA,/D-BR,1723.980619,2011-03-15,07:00:00.000,RM-3/D-BR,2
0,66015.700341,RU-2,1899-12-30,NA,1899-12-30,NA,NA,NA,1656.155341,2011-03-15,07:00:00.000,RU-2,2
0,231573.334185,RU-2,1899-12-30,NA,1899-12-30,NA,NA,NA,2425.825045,2011-03-15,07:00:00.000,RU-2,2
0,32487.661389,RH-1,1899-12-30,NA,1899-12-30,NA,NA,NA,759.110485,2011-03-15,07:00:00.000,RH-1,1
0,42404.10112,RH-1,1899-12-30,NA,1899-12-30,NA,NA,NA,852.852017,2011-03-15,07:00:00.000,RH-1,1
0,307564.465139,RH-1,1899-12-30,NA,1899-12-30,NA,NA,NA,3610.102942,2011-03-15,07:00:00.000,RH-1,1
0,57927.599586,RH-1,1899-12-30,NA,1899-12-30,NA,NA,NA,1077.381852,2011-03-15,07:00:00.000,RH-1,1
0,957819.014183,OS (RCA),1899-12-30,NA,1899-12-30,NA,NA,NA,7757.797466,2011-03-15,07:00:00.000,OS (RCA),0
0,8316.14463,RH-3,1899-12-30,NA,1899-12-30,NA,NA,NA,613.425298,2011-03-15,07:00:00.000,RH-3,1
0,21791.174134,RM-4,1899-12-30,NA,1899-12-30,NA,NA,/D-BR,640.277695,2011-03-15,07:00:00.000,RM-4/D-BR,2
0,67151.35594,RM-3,1899-12-30,NA,1899-12-30,NA,NA,/D-BR,1151.345754,2011-03-15,07:00:00.000,RM-3/D-BR,2
0,136127.978977,RH-1,1899-12-30,NA,1899-12-30,NA,NA,NA,1755.129166,2011-03-15,07:00:00.000,RH-1,1
0,536486.18026,RH-1,1899-12-30,NA,1899-12-30,NA,NA,NA,3495.425984,2011-03-15,07:00:00.000,RH-1,1
0,479332.49608,IG,1899-12-30,NA,1899-12-30,NA,12875,NA,2898.63037,2011-03-15,07:00:00.000,IG,0
0,253815.363823,RM-3,1899-12-30,NA,1899-12-30,NA,NA,NA,3853.935401,2011-03-15,07:00:00.000,RM-3,2
0,331785.973428,RU-4,1899-12-30,NA,1899-12-30,NA,NA,NA,4984.866074,2011-03-15,07:00:00.000,RU-4,2
0,15057.583893,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,501.789039,2011-03-15,07:00:00.000,RM-2,2
0,43512.555617,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,1041.343235,2011-03-15,07:00:00.000,RM-2,2
0,4874.904321,RM-2,1899-12-30,NA,1899-12-30,NA,NA,NA,382.815768,2011-03-15,07:00:00.000,RM-2,2
0,47613.127291,RM-3,1899-12-30,NA,1899-12-30,NA,NA,/C,960.200703,2011-03-15,07:00:00.000,RM-3/C,2
0,91003.181669,RM-3,1899-12-30,NA,1899-12-30,NA,NA,/C,1469.075602,2011-03-15,07:00:00.000,RM-3/C,2
0,132372.752735,CC-2,1899-12-30,NA,1899-12-30,NA,NA,NA,1572.718521,2011-03-15,07:00:00.000,CC-2,0
0,37338.271951,RU-5,1899-12-30,NA,1899-12-30,NA,NA,NA,1212.033668,2011-03-15,07:00:00.000,RU-5,2
0,42166.944047,RU-4,1899-12-30,NA,1899-12-30,NA,NA,NA,916.437721,2011-03-15,07:00:00.000,RU-4,2
0,0,RM-3,1899-12-30,NA,1899-12-30,NA,NA,/C,0,2011-03-15,07:00:00.000,RM-3/C,0
0,0,RM-3,1899-12-30,NA,1899-12-30,NA,NA,/C,0,2011-03-15,07:00:00.000,RM-3/C,0
0,17940.665204,RM-3,1899-12-30,NA,1899-12-30,NA,NA,/C,573.014568,2011-03-15,07:00:00.000,RM-3/C,2
0,34876.298072,RM-3,1899-12-30,NA,1899-12-30,NA,NA,/C,752.595981,2011-03-15,07:00:00.000,RM-3/C,0
0,5001604.55163,CBD-P,2011-11-03,07:00:00.000,1899-12-30,NA,13090,/CH,28644.563779,2011-11-03,07:00:00.000,CBD-P/CH,0
