gnrl_p_,id,zoning
618 - Mixed Industrial,705,0
618 - Mixed Industrial,706,0
618 - Mixed Industrial,707,0
618 - Mixed Industrial,708,0
618 - Mixed Industrial,709,0
618 - Mixed Industrial,710,0
618 - Mixed Industrial,711,0
618 - Mixed Industrial,712,0
618 - Mixed Industrial,713,0
618 - Mixed Industrial,714,0
618 - Mixed Industrial,715,0
618 - Mixed Industrial/ Coastal Commercial,716,0
618 - Mixed Industrial/ Coastal Commercial,717,0
618 - Office,718,0
618 - Office,719,0
618 - Office,720,0
618 - Office,721,0
618 - Office,722,0
618 - Office,723,0
618 - Office,724,0
618 - Open Space,725,0
618 - Open Space,726,0
618 - Open Space,727,0
618 - Open Space,728,0
618 - Open Space,729,0
618 - Park and Recreation,730,0
618 - Park and Recreation,731,0
618 - Park and Recreation,732,0
618 - Park and Recreation,733,0
618 - Park and Recreation,734,0
618 - Park and Recreation,735,0
618 - Park and Recreation,736,0
618 - Park and Recreation,737,0
618 - Park and Recreation,738,0
618 - Park and Recreation,739,0
618 - Park and Recreation,740,0
618 - Park and Recreation,741,0
618 - Park and Recreation,742,0
618 - Park and Recreation,743,0
618 - Park and Recreation,744,0
618 - Park and Recreation,745,0
618 - Park and Recreation,746,0
618 - Park and Recreation,747,0
618 - Park and Recreation,748,0
618 - Park and Recreation,749,0
618 - Park and Recreation,750,0
618 - Park and Recreation,751,0
618 - Park and Recreation,752,0
618 - Park and Recreation,753,0
618 - Park and Recreation,754,0
618 - Park and Recreation,755,0
618 - Park and Recreation,756,0
618 - Park and Recreation,757,0
618 - Park and Recreation,758,0
618 - Park and Recreation,759,0
618 - Park and Recreation,760,0
618 - Park and Recreation,761,0
618 - Park and Recreation,762,0
618 - Park and Recreation,763,0
618 - Park and Recreation,764,0
618 - Park and Recreation,765,0
618 - Park and Recreation,766,0
618 - Park and Recreation,767,0
618 - Park and Recreation,768,0
618 - Park and Recreation,769,0
618 - Park and Recreation,770,0
618 - Public,771,0
618 - Public,772,0
618 - Public,773,0
618 - Public,774,0
618 - Public,775,0
618 - Public,776,0
618 - Public,777,0
618 - Public,778,0
618 - Public,779,0
618 - Public,780,0
618 - Public,781,0
618 - Public,782,0
618 - Public,783,0
618 - Public,784,0
618 - Public,785,0
618 - Public,786,0
618 - Public,787,0
618 - Public,788,0
618 - Public,789,0
618 - Public,790,0
618 - Public,791,0
618 - Public,792,0
618 - Regional Commercial,793,0
618 - Regional Commercial,794,0
618 - Regional Commercial,795,0
618 - Regional Commercial,796,0
618 - Transportation Center,797,0
618 - Transportation Center,798,0
618 - Transportation Center,799,0
618 - Transportation Center,800,0
618 - Transportation Center,801,0
618 - Medium Density Residential/ Community Commercial_MF,998,2
618 - Medium Density Residential,999,2
