Name,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,snippet,Zoning
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
PF,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
PF,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-8,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
C-O,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2013-189(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-14,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
TC-P(I),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
TC-T(I),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-85-2,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-85-2,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-90-11(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-92-4,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-90-13,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-87-17(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-88-2,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-86-13,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-86-1,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
I-T,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-88-2,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-88-2,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2016-304,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2016-270,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2014-195,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-88-19,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-85-12,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-8(HOD),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-8(HOD),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6(HOD),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6(HOD)(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6-(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-2000-214,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-23,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-2017-188,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2017-243,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
C-G,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2016-392,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6(HOD),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-3-70,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-2018-292,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
PF,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-20(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-20(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
WSI-8,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-68-1,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
PF,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
CC-UO,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
