id,general_pl,Zoning
7875,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
7876,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
7877,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
7878,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
7879,POLK STREET NEIGHBORHOOD COMMERCIAL-65-A,NA
7880,POLK STREET NEIGHBORHOOD COMMERCIAL-65-A,NA
7881,POLK STREET NEIGHBORHOOD COMMERCIAL-80-D,NA
7882,POLK STREET NEIGHBORHOOD COMMERCIAL-65-A,NA
7883,POLK STREET NEIGHBORHOOD COMMERCIAL-65-A,NA
7884,POLK STREET NEIGHBORHOOD COMMERCIAL-65-A,NA
7885,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
7886,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
7887,TRANSBAY DOWNTOWN RESIDENTIAL-65-X,2
7888,TRANSBAY DOWNTOWN RESIDENTIAL-65-X,2
7889,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
7890,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
7891,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
7892,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
7893,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
7894,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
7895,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
7896,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
7897,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-28-X",1
7898,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-28-X",1
7899,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
7900,INNER CLEMENT STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
7901,INNER CLEMENT STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
7902,INNER CLEMENT STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
7903,INNER CLEMENT STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
7904,INNER CLEMENT STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
7905,INNER CLEMENT STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
7906,INNER CLEMENT STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
7907,INNER CLEMENT STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
7908,INNER CLEMENT STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
7909,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
7910,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
7911,POLK STREET NEIGHBORHOOD COMMERCIAL-65-A,NA
7912,POLK STREET NEIGHBORHOOD COMMERCIAL-65-A,NA
7913,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
7914,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
7915,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
7916,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
7917,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
7918,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
7919,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
7920,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
7921,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
7922,SOMA SERVICE- LIGHT INDUSTRIAL-50-X,NA
7923,SOMA SERVICE- LIGHT INDUSTRIAL-40-X,NA
7924,SOMA SERVICE- LIGHT INDUSTRIAL-40-X,NA
7925,SOMA SERVICE- LIGHT INDUSTRIAL-40-X,NA
7926,SOMA SERVICE- LIGHT INDUSTRIAL-50-X,NA
7927,RESIDENTIAL TRANSIT ORIENTED- MISSION-50-X,2
7928,RESIDENTIAL TRANSIT ORIENTED- MISSION-40-X,2
7929,RESIDENTIAL TRANSIT ORIENTED- MISSION-40-X,2
7930,RESIDENTIAL TRANSIT ORIENTED- MISSION-50-X,2
7931,RESIDENTIAL TRANSIT ORIENTED- MISSION-45-X,2
7932,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
7933,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
7934,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-28-X",1
7935,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-CP",1
7936,RESIDENTIAL TRANSIT ORIENTED DISTRICT-50-X,2
7937,RESIDENTIAL TRANSIT ORIENTED DISTRICT-OS,2
7938,RESIDENTIAL TRANSIT ORIENTED DISTRICT-85-X,2
7939,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
7940,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
7941,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
7942,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
7943,RESIDENTIAL TRANSIT ORIENTED DISTRICT-OS,2
7944,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
7945,"RESIDENTIAL- MIXED, HIGH DENSITY-65-A",2
7946,"RESIDENTIAL- MIXED, HIGH DENSITY-65-A",2
7947,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,NA
7948,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-65-X,NA
7949,HAYES NCT-65-X,NA
7950,HAYES NCT-40-X,NA
7951,POLK STREET NEIGHBORHOOD COMMERCIAL-80-D,NA
7952,POLK STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
7953,POLK STREET NEIGHBORHOOD COMMERCIAL-65-A,NA
7954,POLK STREET NEIGHBORHOOD COMMERCIAL-65-A,NA
7955,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
7956,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
7957,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
7958,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
7959,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
7960,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-28-X",1
7961,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
7962,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
7963,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
7964,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
7965,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
7966,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
7967,"RESIDENTIAL- HOUSE, THREE FAMILY-65-X",2
7968,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
7969,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
7970,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
7971,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
7972,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-65-N,2
7973,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-OS,2
7974,HEAVY INDUSTRIAL-150-X,NA
7975,MIXED USE-RESIDENTIAL-130-G,2
7976,MIXED USE-RESIDENTIAL-85-X,2
7977,MIXED USE-RESIDENTIAL-130-G,2
7978,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
7979,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-65-X,NA
7980,CASTRO STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
7981,SACRAMENTO STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
7982,SACRAMENTO STREET NEIGHBORHOOD COMMERCIAL-65-X,NA
7983,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
7984,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
7985,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
7986,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
7987,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
7988,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
7989,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
7990,"RESIDENTIAL- HOUSE, TWO FAMILY-OS",2
7991,"RESIDENTIAL- MIXED, MEDIUM DENSITY-40-X",2
7992,"RESIDENTIAL- MIXED, MEDIUM DENSITY-40-X",2
7993,"RESIDENTIAL- MIXED, MEDIUM DENSITY-40-X",2
7994,"RESIDENTIAL- MIXED, MEDIUM DENSITY-40-X",2
7995,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
7996,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
7997,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
7998,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
7999,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8000,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8001,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8002,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
8003,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
8004,"RESIDENTIAL- MIXED, MEDIUM DENSITY-80-D",2
8005,"RESIDENTIAL- MIXED, MEDIUM DENSITY-65-A",2
8006,"RESIDENTIAL- MIXED, MEDIUM DENSITY-40-X",2
8007,HAYES NCT-40-X,NA
8008,HAYES NCT-40-X,NA
8009,HAYES NCT-40-X,NA
8010,HAYES NCT-40-X,NA
8011,HAYES NCT-40-X,NA
8012,HAYES NCT-50-X,NA
8013,HAYES NCT-40-X,NA
8014,HAYES NCT-40-X/50-X,NA
8015,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-28-X",1
8016,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-28-X",1
8017,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
8018,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
8019,"RESIDENTIAL- HOUSE, TWO FAMILY-65-X",2
8020,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
8021,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
8022,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
8023,"RESIDENTIAL- MIXED, HIGH DENSITY-40-X",2
8024,"RESIDENTIAL- MIXED, HIGH DENSITY-65-A",2
8025,"RESIDENTIAL- MIXED, HIGH DENSITY-320-E",2
8026,HAYES NCT-40-X,NA
8027,WEST PORTAL AVENUE NEIGHBORHOOD COMMERCIAL-40-X,NA
8028,RESIDENTIAL TRANSIT ORIENTED- MISSION-55-X,2
8029,RESIDENTIAL TRANSIT ORIENTED- MISSION-55-X,2
8030,RESIDENTIAL TRANSIT ORIENTED- MISSION-55-X,2
8031,RESIDENTIAL TRANSIT ORIENTED- MISSION-55-X,2
8032,RESIDENTIAL TRANSIT ORIENTED- MISSION-55-X,2
8033,RESIDENTIAL TRANSIT ORIENTED- MISSION-55-X,2
8034,RESIDENTIAL TRANSIT ORIENTED- MISSION-45-X,2
8035,RESIDENTIAL TRANSIT ORIENTED- MISSION-80-B,2
8036,"RESIDENTIAL- MIXED, HIGH DENSITY-65-85-N",2
8037,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8038,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8039,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8040,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8041,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8042,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8043,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8044,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8045,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8046,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-28-X",1
8047,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8048,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8049,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8050,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8051,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8052,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8053,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8054,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8055,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8056,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8057,"RESIDENTIAL- MIXED, HIGH DENSITY-65-A",2
8058,"RESIDENTIAL- MIXED, HIGH DENSITY-65-A",2
8059,URBAN MIXED USE-45-X,2
8060,FILLMORE STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8061,POLK STREET NEIGHBORHOOD COMMERCIAL-65-A,NA
8062,POLK STREET NEIGHBORHOOD COMMERCIAL-65-A,NA
8063,POLK STREET NEIGHBORHOOD COMMERCIAL-80-D,NA
8064,CHINATOWN-COMMUNITY BUSINESS-200-S,NA
8065,CHINATOWN-COMMUNITY BUSINESS-200-S,NA
8066,CHINATOWN-COMMUNITY BUSINESS-65-A,NA
8067,CHINATOWN-COMMUNITY BUSINESS-65-N,NA
8068,CHINATOWN-COMMUNITY BUSINESS-65-N,NA
8069,"RESIDENTIAL- MIXED, HIGH DENSITY-160-A",2
8070,"RESIDENTIAL- MIXED, HIGH DENSITY-65-A",2
8071,"RESIDENTIAL- MIXED, HIGH DENSITY-50-X",2
8072,CHINATOWN-COMMUNITY BUSINESS-65-N,NA
8073,CHINATOWN-COMMUNITY BUSINESS-65-N,NA
8074,CHINATOWN-COMMUNITY BUSINESS-65-N,NA
8075,CHINATOWN-COMMUNITY BUSINESS-65-85-N,NA
8076,CHINATOWN-COMMUNITY BUSINESS-65-N,NA
8077,CHINATOWN-COMMUNITY BUSINESS-65-N,NA
8078,CHINATOWN-COMMUNITY BUSINESS-65-N,NA
8079,CHINATOWN-COMMUNITY BUSINESS-65-N,NA
8080,INNER SUNSET NEIGHBORHOOD COMMERCIAL-40-X,NA
8081,INNER SUNSET NEIGHBORHOOD COMMERCIAL-40-X,NA
8082,INNER SUNSET NEIGHBORHOOD COMMERCIAL-40-X,NA
8083,INNER SUNSET NEIGHBORHOOD COMMERCIAL-40-X,NA
8084,INNER SUNSET NEIGHBORHOOD COMMERCIAL-40-X,NA
8085,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8086,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8087,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-40-X,NA
8088,MIXED USE-GENERAL-45-X,NA
8089,MIXED USE-GENERAL-45-X,NA
8090,MIXED USE-GENERAL-45-X,NA
8091,MIXED USE-GENERAL-65-X,NA
8092,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8093,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8094,"NEIGHBORHOOD COMMERCIAL, CLUSTER-26-X",NA
8095,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8096,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8097,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8098,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
8099,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
8100,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
8101,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-28-X",1
8102,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
8103,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
8104,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
8105,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
8106,INNER SUNSET NEIGHBORHOOD COMMERCIAL-40-X,NA
8107,INNER SUNSET NEIGHBORHOOD COMMERCIAL-40-X,NA
8108,INNER SUNSET NEIGHBORHOOD COMMERCIAL-40-X,NA
8109,INNER SUNSET NEIGHBORHOOD COMMERCIAL-40-X,NA
8110,INNER SUNSET NEIGHBORHOOD COMMERCIAL-40-X,NA
8111,INNER SUNSET NEIGHBORHOOD COMMERCIAL-40-X,NA
8112,INNER SUNSET NEIGHBORHOOD COMMERCIAL-40-X,NA
8113,RESIDENTIAL TRANSIT ORIENTED DISTRICT-50-X,2
8114,RESIDENTIAL TRANSIT ORIENTED DISTRICT-50-X,2
8115,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
8116,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
8117,"NEIGHBORHOOD COMMERCIAL, CLUSTER-26-X",NA
8118,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8119,OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,NA
8120,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8121,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8122,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8123,LIGHT INDUSTRIAL-CP,NA
8124,LIGHT INDUSTRIAL-CP,NA
8125,LIGHT INDUSTRIAL-CP,NA
8126,LIGHT INDUSTRIAL-40-X,NA
8127,LIGHT INDUSTRIAL-40-X,NA
8128,LIGHT INDUSTRIAL-65-J,NA
8129,OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,NA
8130,OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,NA
8131,WEST PORTAL AVENUE NEIGHBORHOOD COMMERCIAL-26-X,NA
8132,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
8133,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-26-X",1
8134,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
8135,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8136,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-28-X",1
8137,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
8138,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
8139,RESIDENTIAL TRANSIT ORIENTED DISTRICT-85-X,2
8140,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
8141,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
8142,RESIDENTIAL TRANSIT ORIENTED DISTRICT-50-X,2
8143,RESIDENTIAL TRANSIT ORIENTED DISTRICT-50-X,2
8144,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
8145,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
8146,WEST PORTAL AVENUE NEIGHBORHOOD COMMERCIAL-26-X,NA
8147,RESIDENTIAL TRANSIT ORIENTED- MISSION-55-X,2
8148,RESIDENTIAL TRANSIT ORIENTED- MISSION-OS,2
8149,RESIDENTIAL TRANSIT ORIENTED- MISSION-40-X,2
8150,RESIDENTIAL TRANSIT ORIENTED- MISSION-55-X,2
8151,RESIDENTIAL TRANSIT ORIENTED- MISSION-80-B,2
8152,RESIDENTIAL TRANSIT ORIENTED- MISSION-80-B,2
8153,RESIDENTIAL TRANSIT ORIENTED- MISSION-50-X,2
8154,RESIDENTIAL TRANSIT ORIENTED- MISSION-45-X,2
8155,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8156,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8157,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8158,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8159,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8160,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8161,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8162,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8163,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8164,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8165,"RESIDENTIAL- HOUSE, ONE FAMILY- DETACHED-40-X",1
8166,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8167,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8168,"RESIDENTIAL- HOUSE, TWO FAMILY-OS",2
8169,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8170,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8171,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8172,HEAVY INDUSTRIAL-40-X,NA
8173,HEAVY INDUSTRIAL-40-X,NA
8174,HEAVY INDUSTRIAL-105-F,NA
8175,LIGHT INDUSTRIAL-CP,NA
8176,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8177,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8178,LIGHT INDUSTRIAL-65-J,NA
8179,LIGHT INDUSTRIAL-65-J,NA
8180,LIGHT INDUSTRIAL-65-J,NA
8181,LIGHT INDUSTRIAL-65-J,NA
8182,LIGHT INDUSTRIAL-40-X,NA
8183,LIGHT INDUSTRIAL-40-X,NA
8184,LIGHT INDUSTRIAL-40-X,NA
8185,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8186,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8187,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8188,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8189,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8190,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8191,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8192,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8193,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8194,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8195,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8196,"RESIDENTIAL- HOUSE, THREE FAMILY-40-X",2
8197,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8198,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8199,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8200,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8201,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8202,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8203,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8204,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8205,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8206,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8207,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8208,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8209,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
8210,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
8211,LIGHT INDUSTRIAL-65-J,NA
8212,LIGHT INDUSTRIAL-65-J,NA
8213,LIGHT INDUSTRIAL-65-J,NA
8214,LIGHT INDUSTRIAL-80-E,NA
8215,MISSION BAY OFFICE DISTRICT-110,NA
8216,24TH STREET- NOE VALLEY NEIGHBORHOOD COMMERCIAL-40-X,NA
8217,24TH STREET- NOE VALLEY NEIGHBORHOOD COMMERCIAL-40-X,NA
8218,24TH STREET- NOE VALLEY NEIGHBORHOOD COMMERCIAL-40-X,NA
8219,24TH STREET- NOE VALLEY NEIGHBORHOOD COMMERCIAL-40-X,NA
8220,24TH STREET- NOE VALLEY NEIGHBORHOOD COMMERCIAL-40-X,NA
8221,24TH STREET- NOE VALLEY NEIGHBORHOOD COMMERCIAL-40-X,NA
8222,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8223,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8224,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8225,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8226,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
8227,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
8228,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
8229,FILLMORE STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8230,FILLMORE STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8231,FILLMORE STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8232,FILLMORE STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8233,FILLMORE STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8234,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8235,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8236,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8237,"RESIDENTIAL- HOUSE, TWO FAMILY-40-X",2
8238,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
8239,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
8240,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
8241,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
8242,"RESIDENTIAL- MIXED, LOW DENSITY-40-X",2
8243,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-65-A",NA
8244,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-105-A",NA
8245,UNION STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8246,UNION STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8247,UNION STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8248,UNION STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8249,UNION STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8250,UNION STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8251,UPPER MARKET STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
8252,UPPER MARKET STREET NEIGHBORHOOD COMMERCIAL-50-X,NA
8253,UPPER MARKET STREET NEIGHBORHOOD COMMERCIAL-50-X,NA
8254,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,NA
8255,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,NA
8256,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,NA
8257,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-OS,NA
8258,24TH-MISSION NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,NA
8259,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8260,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8261,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
8262,NORTH BEACH NEIGHBORHOOD COMMERCIAL-40-X,NA
