gnrl_p_,id,zoning
211 - Low Density Residential (1-7un/ac),511,1
211 - Low Density Residential (1-7un/ac),512,1
211 - Low Density Residential (1-7un/ac),513,1
211 - Low Density Residential (1-7un/ac),514,1
211 - Low Density Residential (1-7un/ac),515,1
211 - Low Density Residential (1-7un/ac),516,1
211 - Low Density Residential (1-7un/ac),517,1
211 - Low Density Residential (1-7un/ac),518,1
211 - Low Density Residential (1-7un/ac),519,1
211 - Low Density Residential (1-7un/ac),520,1
211 - Low Density Residential (1-7un/ac),521,1
211 - Low Density Residential (1-7un/ac),522,1
211 - Low Density Residential (1-7un/ac),523,1
211 - Low Density Residential (1-7un/ac),524,1
211 - Low Density Residential (1-7un/ac),525,1
211 - Low Density Residential (1-7un/ac),526,1
211 - Low Density Residential (1-7un/ac),527,1
211 - Low Density Residential (1-7un/ac),528,1
211 - Low Density Residential (1-7un/ac),529,1
211 - Low Density Residential (1-7un/ac),530,1
211 - Low Density Residential (1-7un/ac),531,1
211 - Low Density Residential (1-7un/ac),532,1
211 - Low Density Residential (1-7un/ac),533,1
211 - Low Density Residential (1-7un/ac),534,1
211 - Low Density Residential (1-7un/ac),535,1
211 - Low Density Residential (1-7un/ac),536,1
211 - Low Density Residential (1-7un/ac),537,1
211 - Low Density Residential (1-7un/ac),538,1
211 - Low Density Residential (1-7un/ac),539,1
211 - Low Density Residential (1-7un/ac),540,1
211 - Low Density Residential (1-7un/ac),541,1
211 - Low Density Residential (1-7un/ac),542,1
211 - Low Density Residential (1-7un/ac),543,1
211 - Low Density Residential (1-7un/ac),544,1
211 - Low Density Residential (1-7un/ac),545,1
211 - Low Density Residential (1-7un/ac),546,1
211 - Low Density Residential (1-7un/ac),547,1
211 - Low Density Residential (1-7un/ac),548,1
211 - Low Density Residential (1-7un/ac),549,1
211 - Low Density Residential (1-7un/ac),550,1
211 - Low Density Residential (1-7un/ac),551,1
211 - Low Density Residential (1-7un/ac),552,1
211 - Low Density Residential (1-7un/ac),553,1
211 - Low Density Residential (1-7un/ac),554,1
211 - Low Density Residential (1-7un/ac),555,1
211 - Low Density Residential (1-7un/ac),556,1
211 - Low Density Residential (1-7un/ac),557,1
211 - Low Density Residential (1-7un/ac),558,1
211 - Low Density Residential (1-7un/ac),559,1
211 - Low Density Residential (1-7un/ac),560,1
211 - Low Density Residential (1-7un/ac),561,1
211 - Low Density Residential (1-7un/ac),562,1
211 - Low Density Residential (1-7un/ac),563,1
211 - Low Density Residential (1-7un/ac),564,1
211 - Low Density Residential (1-7un/ac),565,1
211 - Low Density Residential (1-7un/ac),566,1
211 - Low Density Residential (1-7un/ac),567,1
211 - Low Density Residential (1-7un/ac),568,1
211 - Low Density Residential (1-7un/ac),569,1
211 - Low Density Residential (1-7un/ac),570,1
211 - Low Density Residential (1-7un/ac),571,1
211 - Low Density Residential (1-7un/ac),572,1
211 - Low Density Residential (1-7un/ac),573,1
211 - Low Density Residential (1-7un/ac),574,1
211 - Low Density Residential (1-7un/ac),575,1
211 - Low Density Residential (1-7un/ac),576,1
211 - Low Density Residential (1-7un/ac),577,1
211 - Low Density Residential (1-7un/ac),578,1
211 - Low Density Residential (1-7un/ac),579,1
211 - Low Density Residential (1-7un/ac),580,1
211 - Low Density Residential (1-7un/ac),581,1
211 - Low Density Residential (1-7un/ac),582,1
211 - Low Density Residential (1-7un/ac),583,1
211 - Low Density Residential (1-7un/ac),584,1
211 - Low Density Residential (1-7un/ac),585,1
211 - Low Density Residential (1-7un/ac),586,1
211 - Low Density Residential (1-7un/ac),587,1
211 - Low Density Residential (1-7un/ac),588,1
211 - Low Density Residential (1-7un/ac),589,1
211 - Low Density Residential (1-7un/ac),590,1
211 - Low Density Residential (1-7un/ac),591,1
211 - Low Density Residential (1-7un/ac),592,1
211 - Low Density Residential (1-7un/ac),593,1
